,repo_id,path,ref,size,technology,id
4806,401947582,rules/validate-kubelet-tls-configuration-updated/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3102,opa,401947582
4807,476408089,policy/pipeline/task_bundle/task_bundle.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,3417,opa,476408089
4808,592365615,bundle/regal/lsp/completion/location/location.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3515,opa,592365615
4809,278200746,assets/queries/openAPI/3.0/encoding_map_key_mismatch_schema_defined_properties/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3303,opa,278200746
4810,278200746,assets/queries/terraform/kubernetes/image_without_digest/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3188,opa,278200746
4811,278200746,assets/queries/terraform/kubernetes/container_resources_limits_undefined/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3545,opa,278200746
4812,197343751,rego/pod_security.rego,463423372549956954d7bfdc5f7ac289f22baacd,4005,opa,197343751
4813,289668721,charts/kove-deprecations/policies/kubernetes-1.19.rego,12ac3eed92688daa9a62cc9318b0f357e7b3dc03,3373,opa,289668721
4814,401947582,rules/drop-capability-netraw/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3806,opa,401947582
4815,278200746,assets/queries/terraform/aws/ec2_instance_has_public_ip/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3229,opa,278200746
4816,278200746,assets/queries/terraform/gcp/using_default_service_account/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3602,opa,278200746
4817,278200746,assets/queries/cloudFormation/aws/stack_retention_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3696,opa,278200746
4819,278200746,assets/queries/cloudFormation/aws/low_rds_backup_retention_period/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3546,opa,278200746
4820,278200746,assets/queries/terraform/azure/aks_uses_azure_policies_addon_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3625,opa,278200746
4821,807386292,cmd/insta/resources/data/opa/policies/configuration.rego,05dd12b0a0754a601068a86dad354b5cb7c9dba6,3191,opa,807386292
4822,278200746,assets/queries/terraform/aws/network_acl_with_unrestricted_access_to_rdp/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3174,opa,278200746
4823,401947582,rules/rule-allow-privilege-escalation/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3197,opa,401947582
4824,278200746,assets/queries/dockerCompose/memory_not_limited/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3103,opa,278200746
4825,278200746,assets/queries/terraform/aws/alb_not_dropping_invalid_headers/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3889,opa,278200746
4826,592365615,bundle/regal/rules/imports/unresolved-import/unresolved_import.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3708,opa,592365615
4827,278200746,assets/queries/terraform/aws/network_acl_with_unrestricted_access_to_ssh/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3145,opa,278200746
4856,103084166,pkg/policies/opa/rego/k8s/kubernetes_pod/containersAsHighUID.rego,03b21157e0198042c16ad9bae9560c01287e5c15,3263,opa,103084166
4857,285297257,policies/environments/environment-definitions.rego,c3d33e7d05b7a96862745796b267dee390b84de4,4060,opa,285297257
4858,278200746,assets/queries/openAPI/general/response_code_missing/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3716,opa,278200746
4859,545068542,internal/routers/token.rego,f9f79190e68851df5ad5b37a2eff6e137206784e,3616,opa,545068542
4860,470130303,policies/image/inherited-labels.rego,b3d22abcb0dcea4a837c27adc311fd3e18d5f445,3410,opa,470130303
4861,308627472,helmfile.d/charts/gatekeeper/templates/policies/disallow-tag.rego,0750f248ee31dc507b7bcea3200b1615897cb58e,3087,opa,308627472
4862,705494367,script/github_to_aws/aws_iam.rego,2077a3edd195dbb068e11856d6655dae09d4af44,3493,opa,705494367
4863,278200746,assets/queries/terraform/azure/public_storage_account/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3925,opa,278200746
4865,278200746,assets/queries/terraform/aws/glue_data_catalog_encryption_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3937,opa,278200746
4866,278200746,assets/queries/terraform/kubernetes/secrets_as_environment_variables/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3745,opa,278200746
4867,278200746,assets/queries/terraform/aws/s3_bucket_without_restriction_of_public_bucket/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3196,opa,278200746
4868,103084166,pkg/policies/opa/rego/k8s/kubernetes_pod/securityContextUsed.rego,03b21157e0198042c16ad9bae9560c01287e5c15,3225,opa,103084166
4869,902887748,policies/FluxHelmReleaseRemediationRetries/policy.rego,2d88f9c7c03fc6ea210d55f8c8c4b325ef2b9345,3176,opa,902887748
4870,782635104,authz/opa-bridge/policies/trino/allow_table.rego,6d9d400f87a4ab48af95a76a5c4b41010c1592ed,3548,opa,782635104
4871,592365615,bundle/regal/rules/performance/non-loop-expression/non_loop_expression.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3579,opa,592365615
4872,278200746,assets/queries/cloudFormation/aws/s3_bucket_without_ssl_in_write_actions/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3571,opa,278200746
4873,263376335,deployments/helm/opa-notary-connector/opa-config/config.rego,c817b36c28eed2fabda5b3e236246c2846734978,3449,opa,263376335
4874,401947582,rules/kubelet-strong-cryptography-ciphers/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3095,opa,401947582
4875,476408089,policy/lib/time/time.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,3649,opa,476408089
4876,278200746,assets/queries/k8s/client_certificate_authentication_not_setup_properly/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3121,opa,278200746
4877,401947582,rules/secret-etcd-encryption-cloud/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3198,opa,401947582
4904,807386292,cmd/insta/resources/data/opa/policies/trino/allow_table.rego,05dd12b0a0754a601068a86dad354b5cb7c9dba6,3548,opa,807386292
4905,516451110,PowerShell/ScubaGear/Rego/Utils/ReportDetails.rego,62202709b63d425fcb8ac7c79dcd5ff0f0e5d8a7,3463,opa,516451110
4906,278200746,assets/queries/terraform/aws/sqs_with_sse_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3782,opa,278200746
4907,542197924,pkg/commands/process/settings/policies/common.rego,64859dcae9e1617cc425cf53eb4723c5c7144773,3189,opa,542197924
4908,592365615,bundle/regal/rules/custom/missing-metadata/missing_metadata.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3554,opa,592365615
4911,476408089,policy/release/slsa_source_version_controlled/slsa_source_version_controlled.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,3704,opa,476408089
4912,264085623,google/terraform/compute.v1.disk.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3412,opa,264085623
4913,503625714,github/collaborators.rego,7075e94a9064131e3e19bd2eb91194c2aa40a3c8,3935,opa,503625714
4914,401947582,rules/k8s-common-labels-usage/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3578,opa,401947582
4915,890339082,terraform/aws/Amazon Simple Storage Service (Amazon S3)/aws_s3_data_discovered_classified_secured.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,3523,opa,890339082
4916,278200746,assets/queries/terraform/aws/kinesis_sse_not_configured/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3876,opa,278200746
4917,278200746,assets/queries/openAPI/3.0/encoding_header_content_type_improperly_defined/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3350,opa,278200746
4918,340392094,poc/deployment/manual/opa/rego/fiware/service.rego,7e9f9adefa1b39a685f4ded990b0322111a5e70c,3929,opa,340392094
4919,278200746,assets/queries/openAPI/3.0/server_url_not_absolute/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3369,opa,278200746
4920,199915601,service-mesh/gateway/rego/src.rego,6b9772167859d267b45cb995fd12c22e09876a54,3273,opa,199915601
4921,476408089,policy/task/trusted_artifacts/trusted_artifacts.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,3170,opa,476408089
4922,278200746,assets/queries/dockerfile/unpinned_package_version_in_apk_add/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3833,opa,278200746
4943,48714685,build/policy/integrations.rego,24ff9cfb3ad0a6a5629f0b21458982d325ee03c5,5335,opa,48714685
4944,179173656,reports/sample/data.rego,dd42e235875b7f9d6f7119a4305e156e4ab95524,4490,opa,179173656
4945,278200746,assets/libraries/common.rego,f32f9c8582fca7beaf518532e766acd511a70b38,40175,opa,278200746
4946,103084166,pkg/policies/opa/rego/k8s/kubernetes_pod/secCompProfile.rego,03b21157e0198042c16ad9bae9560c01287e5c15,5217,opa,103084166
4947,513947555,policies/github/actions.rego,038aa49473a6974a3ef79f6c76b949b689d23282,5147,opa,513947555
4948,456840037,plugins/go/veinmind-iac/rules/common/docker.rego,b5b2af53f44eec2f77d01f9bfb0c379700edc68c,12575,opa,456840037
4949,670199969,scubagoggles/rego/Chat.rego,c2989342ac55d6840b46c1c2934eb4af12b81cb3,16853,opa,670199969
4950,75539205,rego-templates/servicenow-insight.rego,4d31463ed7be343ef39343e2f0c762539ff85aad,7876,opa,75539205
4951,499463016,mocks/bench-policies/policies.rego,1538806d2ccca95e89042c6abb6dafbf725c7196,16420,opa,499463016
4952,503625714,github/teams.rego,7075e94a9064131e3e19bd2eb91194c2aa40a3c8,6412,opa,503625714
4953,191437603,src/general/storageclass/src.rego,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,4278,opa,191437603
4954,264085623,aws/iac/acm.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,10058,opa,264085623
4955,197343751,rego/pod_limits.rego,463423372549956954d7bfdc5f7ac289f22baacd,6815,opa,197343751
4956,310365579,catalog/policies/git_push.head-diff.rego,0554e7f08ffa2024a48810b5b5350c382b3f8df7,4117,opa,310365579
4957,401947582,rules/automount-service-account/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,6002,opa,401947582
4959,476408089,policy/release/labels/labels.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,12364,opa,476408089
4960,731279129,network_stack.rego,2fe5c295a43856b90c532bd1da86f3f0acc7eea3,8859,opa,731279129
4961,476408089,policy/release/schedule/schedule.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,4761,opa,476408089
4962,476408089,policy/release/sbom_spdx/sbom_spdx.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,8889,opa,476408089
4963,126344645,src/openpolicyagent/policies/job.rego,1b73181aee1cad9008a3fffb999dd64e771bc758,5876,opa,126344645
4964,235880772,policies/policy-node-port-range-check.rego,046017a1d2d6f090e7d74a4f7776375e4c20ed8a,4442,opa,235880772
4965,476408089,policy/release/sbom_spdx/sbom_spdx_schema.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,40428,opa,476408089
4966,476408089,policy/release/sbom_cyclonedx/sbom_cyclonedx.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,7430,opa,476408089
4967,476408089,policy/release/rhtap_multi_ci/rhtap_multi_ci.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,4983,opa,476408089
4968,476408089,policy/pipeline/required_tasks/required_tasks.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,5161,opa,476408089
4969,126344645,src/openpolicyagent/policies/projects_jobs.rego,1b73181aee1cad9008a3fffb999dd64e771bc758,12012,opa,126344645
4970,697660407,config/validation.rego,0e3e5e14e00f49de79085ac18d1fb13a865006ff,14523,opa,697660407
4971,747281304,rego/hdfs.rego,fb9bd978a3c855984e93f1a6407c57d62fa34733,8168,opa,747281304
4972,263376335,deployments/helm/opa-notary-connector/opa-config/minio_mocks.rego,c817b36c28eed2fabda5b3e236246c2846734978,9967,opa,263376335
4973,476408089,policy/release/sbom_cyclonedx/sbom_cyclonedx_schema.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,166029,opa,476408089
4974,476408089,policy/release/buildah_build_task/buildah_build_task.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,5722,opa,476408089
4975,419918230,policies/opa-azure-policy.rego,772f8a7e4a0cef81f6b9a885d9704bf2a161328d,5648,opa,419918230
4976,139156354,cvat/apps/engine/rules/projects.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,5737,opa,139156354
4977,278200746,assets/libraries/terraform.rego,f32f9c8582fca7beaf518532e766acd511a70b38,17599,opa,278200746
4978,516451110,PowerShell/ScubaGear/Rego/DefenderConfig.rego,62202709b63d425fcb8ac7c79dcd5ff0f0e5d8a7,29622,opa,516451110
4979,157554479,server/meshmodel/meshery-core/0.7.2/v1.0.0/policies/helper_rules.rego,5ebd63f4a2e8c66f3a2471e48965bcf39e3db988,4442,opa,157554479
4980,264085623,aws/cloud/ecr.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,10761,opa,264085623
4981,401947582,rules/ingress-and-egress-blocked/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,6690,opa,401947582
4982,542197924,pkg/commands/process/settings/policies/risk_policy.rego,64859dcae9e1617cc425cf53eb4723c5c7144773,5703,opa,542197924
4983,592365615,bundle/regal/main/main.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,6638,opa,592365615
4985,476408089,policy/release/github_certificate/github_certificate.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,5494,opa,476408089
4986,265148374,validation/severity_low_fail/s3.rego,08ae2f5311b1ae196daa26358effab191847d0b6,39331,opa,265148374
4987,278200746,assets/queries/k8s/seccomp_profile_is_not_configured/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,4986,opa,278200746
4988,139156354,cvat/apps/consensus/rules/consensus_merges.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,4337,opa,139156354
4989,264085623,aws/cloud/elb.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,43239,opa,264085623
4990,264085623,aws/cloud/redshift.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,15539,opa,264085623
4991,476408089,policy/release/slsa_source_correlated/slsa_source_correlated.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,6777,opa,476408089
4992,264085623,azure/terraform/disks.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,5031,opa,264085623
4993,264085623,aws/cloud/elasticsearch.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,21781,opa,264085623
4994,264085623,google/kcc/StorageBucket.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,5372,opa,264085623
4995,264085623,aws/terraform/cloudfront.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,36110,opa,264085623
4996,264085623,azure/iac/dbdataencryption.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,6040,opa,264085623
4997,264085623,azure/cloud/dbdataencryption.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,5449,opa,264085623
4998,264085623,azure/terraform/sql_database.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,4752,opa,264085623
4999,264085623,google/terraform/compute.v1.instance.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,19931,opa,264085623
5000,264085623,aws/iac/sagemaker.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,9886,opa,264085623
5001,264085623,aws/cloud/sagemaker.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,7421,opa,264085623
5002,264085623,google/terraform/cloudfunctions.v1.function.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,4983,opa,264085623
5003,264085623,azure/terraform/cosmosdb.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,9150,opa,264085623
5004,264085623,azure/iac/dbfirewallrules.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,5543,opa,264085623
5005,264085623,azure/iac/dbsecurityalertpolicies.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,11680,opa,264085623
5006,264085623,google/terraform/storage.v1.bucket.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,24098,opa,264085623
5007,264085623,azure/iac/dbforMySQL_firewallrules.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,8727,opa,264085623
5008,670199969,scubagoggles/rego/Groups.rego,c2989342ac55d6840b46c1c2934eb4af12b81cb3,6165,opa,670199969
5009,264085623,azure/terraform/sql_servers_encryption.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,9099,opa,264085623
5010,101445529,kubernetes/mutating-admission/data_kubernetes.rego,75fd87df47be8616e6d5095e427f85030b60affc,16819,opa,101445529
5011,758802433,configs/opa_bundles/default/authz.rego,9c934c3a77c6399ef0e8e1fea6af2bca2e7cd3be,7127,opa,758802433
5012,264085623,azure/cloud/Redis.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,17863,opa,264085623
5013,264085623,azure/cloud/dbforMySQL.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,5509,opa,264085623
5014,264085623,google/iac/storage.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,23990,opa,264085623
5015,264085623,azure/cloud/vm_scale_sets.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,4495,opa,264085623
5016,264085623,azure/cloud/sql_vulnerabilityassessments.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,20822,opa,264085623
5017,264085623,azure/cloud/nsg.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,72322,opa,264085623
5055,265148374,validation/severity_none_fail/s3.rego,08ae2f5311b1ae196daa26358effab191847d0b6,39331,opa,265148374
5056,265148374,validation/severity_none_pass/s3.rego,08ae2f5311b1ae196daa26358effab191847d0b6,39331,opa,265148374
5057,265148374,validation/severity_medium_fail/s3.rego,08ae2f5311b1ae196daa26358effab191847d0b6,39331,opa,265148374
5058,265148374,validation/severity_medium_low_fail/s3.rego,08ae2f5311b1ae196daa26358effab191847d0b6,39331,opa,265148374
5065,139156354,cvat/apps/engine/rules/jobs.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,7590,opa,139156354
5066,103084166,pkg/policies/opa/rego/aws/aws_s3_bucket/s3BucketSseRulesWithKmsNull.rego,03b21157e0198042c16ad9bae9560c01287e5c15,4621,opa,103084166
5067,278200746,assets/queries/terraform/kubernetes/cpu_limits_not_set/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,4997,opa,278200746
5068,592365615,bundle/regal/util/util.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,4324,opa,592365615
5069,516451110,PowerShell/ScubaGear/Rego/Utils/AAD.rego,62202709b63d425fcb8ac7c79dcd5ff0f0e5d8a7,7652,opa,516451110
5070,264085623,aws/ack/rds.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,8733,opa,264085623
5071,476408089,policy/release/olm/olm.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,19582,opa,476408089
5072,96121797,helm/learner_opa_policies/service-policies/policies.rego,a68ca7c09518a9f76de5183bc8b16dbf765e8e94,8926,opa,96121797
5073,784369027,opa/rego/rules/untrusted_checkout_exec.rego,cee72a96707d8a389d2c40eee1fa47ea2e63af95,8556,opa,784369027
5074,452198096,policies/service/authz/api.rego,e54250703b3e7ae8da7d486213e89125df65898b,4770,opa,452198096
5075,264085623,azure/cloud/networkwatchersflowlogs.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,8015,opa,264085623
5076,278200746,assets/queries/terraform/kubernetes/net_raw_capabilities_not_being_dropped/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,7097,opa,278200746
5077,753579938,helmcharts/knowledgebb/charts/content/configs/opa/policies.rego,96d826af805f10a80bd7390e0e5044881a162560,4690,opa,753579938
5079,401947582,rules/exposure-to-internet/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,4339,opa,401947582
5080,139156354,cvat/apps/organizations/rules/invitations.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,4408,opa,139156354
5081,670199969,scubagoggles/rego/Classroom.rego,c2989342ac55d6840b46c1c2934eb4af12b81cb3,7196,opa,670199969
5082,278200746,assets/queries/openAPI/3.0/unknown_property/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,6038,opa,278200746
